sex,age,juv_fel_count,race,juv_misd_count,juv_other_count,PriorCount,is_recid,is_violent_recid,ChargeDegree,DaysInJail,RecidScore
Male,62,0,Caucasian,0,0,0,0,0,F,4438.63333333333,-7.01
Male,25,0,Caucasian,0,0,4,0,0,F,1495.5,2.35
Male,46,0,Caucasian,0,0,2,0,0,F,10874.5166666667,-3.04
Male,32,0,Caucasian,0,0,6,0,0,F,357.566666666667,-0.67
Male,56,0,Caucasian,0,0,13,0,0,M,57268.7833333333,-0.11
Male,25,0,African-American,0,0,1,0,0,F,53794.8666666667,3.33
Female,58,0,Caucasian,0,0,0,0,0,M,9.53333333333333,-2.12
Male,44,0,Caucasian,0,0,5,0,0,F,17283.9666666667,-4.39
Male,20,0,African-American,0,0,0,1,1,F,832.883333333333,4.86
Female,36,0,African-American,0,0,1,0,0,M,1338.86666666667,-1.38
Male,59,0,Caucasian,0,0,0,0,0,M,342.35,-8.06
Male,29,0,African-American,0,0,5,1,1,F,4652.6,-0.39
Female,21,0,African-American,0,0,0,0,0,M,1412.66666666667,-1.56
Male,28,0,Caucasian,0,0,0,0,0,M,2661.68333333333,-0.84
Female,42,0,African-American,0,0,16,0,0,F,34569.75,4.91
Male,21,0,African-American,2,1,3,1,1,F,1565.66666666667,-0.68
Female,49,0,Caucasian,0,0,1,0,0,M,621.183333333333,-3.33
Female,24,0,Caucasian,0,0,0,0,0,M,1000.48333333333,-0.65
Female,55,0,African-American,0,0,1,0,0,M,3073.3,-0.99
Male,19,1,African-American,2,0,3,1,1,F,287751.95,2.24
Male,21,0,Caucasian,0,0,1,0,0,F,1038.18333333333,-1.22
Male,34,0,African-American,0,0,4,0,0,M,16.7833333333333,-0.66
Male,27,0,African-American,0,0,2,1,0,F,2843.38333333333,-0.09
Male,37,3,African-American,0,0,12,0,0,M,75332.4166666667,-2.89
Male,40,0,African-American,0,0,1,0,0,F,93845.6833333333,-2.81
Male,23,0,Caucasian,0,0,0,0,0,F,14.5333333333333,-0.92
Male,34,0,African-American,0,0,19,1,1,F,106214.8,5.33
Male,27,0,African-American,0,1,5,1,1,F,865.366666666667,2.16
Male,50,0,African-American,0,0,1,0,0,F,1388.23333333333,-0.87
Male,22,0,African-American,1,2,1,0,0,F,4121.31666666667,2.5
Male,34,0,African-American,0,0,1,0,0,F,33368.85,-0.91
Male,56,0,African-American,0,0,1,0,0,F,12696.5166666667,-2.44
Male,21,0,Caucasian,0,0,0,0,0,F,141.25,1.7
Male,45,0,Other,0,0,1,0,0,F,1299.21666666667,-0.49
Male,30,0,African-American,0,0,1,0,0,F,-241.333333333333,1.77
Male,61,0,Caucasian,0,0,0,0,0,M,8880.66666666667,-0.98
Male,27,0,Caucasian,0,0,3,0,0,M,4679.2,-4.68
Male,41,0,Hispanic,0,0,2,0,0,M,1483.36666666667,-1.69
Male,60,0,Caucasian,0,0,0,0,0,M,1450.08333333333,-8.57
Male,23,0,African-American,0,0,1,0,0,M,5554.88333333333,-2.18
Male,40,0,Caucasian,0,0,0,0,0,M,897.583333333333,-3.63
Male,30,0,Caucasian,0,0,0,0,0,F,8847.8,0.18
Female,20,0,Caucasian,0,0,1,0,0,F,1322.85,0.13
Female,20,0,African-American,0,0,0,0,0,F,1420.28333333333,-0.08
Male,48,0,Asian,0,0,0,0,0,F,4275.25,-2.98
Male,24,0,African-American,0,0,0,1,1,M,1442.75,-0.55
Male,30,0,African-American,0,0,5,0,0,M,1298.21666666667,-1.16
Male,25,0,African-American,0,0,0,0,0,M,2315.43333333333,1.31
Male,38,0,Caucasian,0,0,0,1,0,M,218.833333333333,0.72
Male,27,0,African-American,0,0,1,1,0,F,1218.78333333333,-1.9
Male,24,0,African-American,0,0,1,0,0,F,203080.05,1.96
Male,64,0,African-American,0,0,8,1,1,M,1383.53333333333,1.42
Male,26,0,Caucasian,0,0,3,0,0,M,214.8,0.05
Male,48,0,Caucasian,0,0,0,0,0,F,47634.3833333333,-3.73
Male,21,0,African-American,0,0,0,0,0,F,1542.18333333333,1.06
Male,37,0,African-American,0,0,17,0,0,M,65749.0333333333,3.86
Male,45,1,African-American,0,0,16,0,0,F,1571.86666666667,4.58
Male,31,0,Caucasian,0,0,3,1,1,M,2580.08333333333,-3.56
Male,28,0,Asian,0,0,9,1,0,F,53212.8,-1.31
Female,29,0,African-American,0,0,1,0,0,F,21911.9333333333,-2.05
Male,39,0,Caucasian,0,0,1,0,0,F,1156.71666666667,-2.27
Male,33,0,Caucasian,0,0,0,0,0,F,1223.8,-1.62
Male,48,0,Asian,0,0,0,0,0,M,13574.5833333333,0.75
Male,27,0,African-American,0,0,3,0,0,M,54613.5166666667,2.16
Male,24,0,Hispanic,0,0,0,0,0,F,46168.5833333333,-0.87
Female,24,0,Caucasian,0,0,0,0,0,M,284.25,-1.35
Female,31,0,Caucasian,0,2,14,0,0,F,1433.63333333333,3.4
Male,32,0,Hispanic,0,0,1,0,0,F,4201.06666666667,-1.93
Male,62,0,Caucasian,0,0,0,0,0,M,1618.05,-3.22
Male,56,0,Caucasian,0,0,2,0,0,M,23347.8666666667,-7.32
Male,28,0,African-American,0,0,6,0,0,F,1382.71666666667,-1.31
Female,26,0,African-American,0,0,6,1,1,F,4522.33333333333,0.24
Male,51,0,Hispanic,0,0,0,0,0,M,-279.4,-3.58
Male,51,0,Hispanic,0,0,1,0,0,F,4474.68333333333,-4.42
Male,28,0,African-American,0,1,7,0,0,F,2625,1.21
Female,36,0,African-American,0,0,1,0,0,M,1579.26666666667,0.82
Female,38,0,Caucasian,0,0,0,0,0,M,1393.71666666667,-2.85
Male,23,0,African-American,0,0,1,0,0,F,1177.21666666667,1
Male,28,0,Caucasian,0,0,5,1,1,M,37646.2666666667,4.12
Female,38,0,Other,0,0,0,0,0,F,1267.96666666667,-5.58
Male,29,0,African-American,0,0,0,0,0,M,2678.2,-3.15
Female,34,0,Asian,0,0,1,0,0,F,2936.48333333333,-3.2
Male,34,0,African-American,0,0,8,1,0,M,1603.46666666667,-1.51
Male,26,0,African-American,0,0,6,1,1,F,2951.83333333333,0.32
Male,58,0,African-American,0,0,0,0,0,F,3124.68333333333,-1.87
Male,37,0,Hispanic,0,0,6,1,1,F,34496.8166666667,-2.32
Male,61,0,African-American,0,0,9,0,0,F,137717.65,-0.59
Male,44,0,African-American,0,0,0,0,0,F,3849.41666666667,-4.53
Male,26,0,African-American,0,0,3,1,0,F,-315.116666666667,-0.36
Male,46,0,African-American,0,0,3,1,1,F,50648.4333333333,1.51
Male,36,0,Caucasian,0,0,5,0,0,F,5295.95,1.84
Female,23,0,Other,0,0,0,0,0,M,873.566666666667,-0.49
Male,53,0,African-American,0,0,3,1,1,F,8507.61666666667,-0.34
Male,33,0,Other,0,0,5,1,0,F,3454.61666666667,-1.38
Male,35,0,African-American,0,0,8,0,0,M,12955.7333333333,-1.86
Female,39,0,Caucasian,0,0,3,0,0,F,1517.18333333333,-4.98
Male,21,1,Hispanic,0,0,1,1,1,F,79235.7333333333,0
Male,26,1,African-American,0,0,10,1,1,F,1570.5,4.31
Female,21,0,Caucasian,3,1,3,1,1,M,1443.73333333333,3.74
Male,37,0,African-American,0,0,8,1,0,F,20403.5666666667,-1.52
Male,29,0,Caucasian,0,0,1,0,0,F,1322.41666666667,-2.5
Male,59,0,African-American,0,0,4,0,0,M,95600.6833333333,-1.49
Female,56,0,Caucasian,0,0,0,0,0,M,1051.43333333333,-4.49
Male,30,0,Caucasian,0,0,0,0,0,F,316.183333333333,1.3
Male,27,0,African-American,0,0,2,0,0,F,4339.06666666667,1.34
Male,29,0,Other,0,0,0,0,0,F,2784.05,-3
Male,24,0,African-American,0,0,1,0,0,F,1077.45,-1.09
Female,27,0,Caucasian,0,0,6,0,0,F,1721.56666666667,1.65
Male,43,0,African-American,0,0,15,1,1,M,1338.75,-1.19
Female,53,0,African-American,0,0,5,0,0,F,2598.36666666667,-2.14
Male,26,0,African-American,1,0,6,0,0,M,2755.68333333333,0.34
Female,24,0,Caucasian,0,0,1,0,0,F,1164.71666666667,-0.83
Male,30,0,African-American,0,0,0,0,0,F,284.316666666667,-1.11
Male,26,0,African-American,0,0,4,1,0,F,1329.5,-0.03
Male,54,0,African-American,0,0,4,0,0,F,2858.36666666667,-0.09
Male,26,0,Caucasian,0,3,10,1,1,M,1237.95,3.26
Male,45,0,Caucasian,0,0,0,0,0,F,844.483333333333,-1.91
Male,47,0,Caucasian,0,0,1,0,0,M,829.916666666667,-6.62
Male,30,0,Hispanic,0,0,7,1,1,F,399.383333333333,-1.04
Male,50,0,Caucasian,0,0,1,0,0,F,80072.4833333333,-1.79
Male,57,0,Caucasian,0,0,3,0,0,M,17722.8333333333,-0.42
Male,31,0,African-American,0,0,2,0,0,F,2453.35,1.18
Male,28,0,African-American,0,0,2,0,0,F,884.066666666667,2.59
Female,21,0,African-American,0,0,0,0,0,F,1364.4,-3.33
Male,25,0,African-American,0,1,4,1,1,F,244694.733333333,1.08
Male,37,0,African-American,0,0,7,0,0,F,1767.65,2.61
Male,56,0,Other,0,0,0,0,0,M,10207.8,-1.82
Male,24,0,African-American,0,0,0,0,0,M,1468.35,-0.16
Male,47,0,Caucasian,0,0,5,0,0,M,7022.5,0.12
Male,66,0,Caucasian,0,0,2,0,0,M,81858.6333333333,-3.66
Male,76,0,Asian,0,0,0,0,0,F,2865.45,-3.84
Male,35,0,African-American,0,0,1,0,0,M,1827.86666666667,-1.62
Male,24,0,African-American,0,0,0,0,0,F,2927.11666666667,-1.49
Male,36,0,Caucasian,0,0,0,0,0,F,1296.7,-5.89
Male,19,0,African-American,0,0,0,1,1,F,1069.15,1.05
Male,40,0,African-American,0,0,2,0,0,F,1673.1,-4.38
Male,28,0,Caucasian,0,0,0,1,1,F,832.65,2.29
Male,27,0,Caucasian,0,0,0,0,0,M,2639.01666666667,-2.56
Male,25,0,African-American,0,0,7,0,0,F,26098.3833333333,1.99
Male,33,0,Caucasian,0,0,4,0,0,F,80654.8833333333,-1.49
Female,24,0,African-American,0,0,0,0,0,F,1319.25,1.07
Male,44,0,Caucasian,0,0,0,0,0,F,5826.28333333333,-4.05
Male,44,0,African-American,0,0,0,0,0,F,929.266666666667,-8.74
Female,23,0,African-American,0,0,0,0,0,M,1295.38333333333,-1.53
Male,27,0,African-American,0,1,0,0,0,F,-305.133333333333,-0.66
Male,55,0,Caucasian,0,0,0,0,0,F,1239.88333333333,-6.23
Male,45,0,Hispanic,0,0,6,0,0,F,58928.05,-0.7
Male,34,0,African-American,0,0,0,1,1,F,48003.3166666667,-1.42
Male,24,0,African-American,0,0,1,0,0,F,1017.93333333333,0.84
Male,42,0,African-American,0,0,7,0,0,F,983.433333333333,-0.8
Male,30,0,Hispanic,0,0,3,0,0,M,3043.71666666667,-5.4
Male,40,0,Caucasian,0,0,6,0,0,F,1141.01666666667,-1.24
Male,24,0,Asian,0,0,4,1,1,F,51.0666666666667,0.14
Male,30,0,Other,0,0,13,1,1,F,1707.81666666667,0.03
Male,30,0,African-American,0,0,4,0,0,F,8554.23333333333,1.83
Male,27,0,Caucasian,0,0,1,0,0,M,45047.8833333333,-2.22
Male,37,0,African-American,0,0,3,0,0,M,116514.566666667,-0.13
Male,25,0,African-American,0,0,1,0,0,F,180.133333333333,2
Male,45,0,Caucasian,0,0,2,0,0,F,11484.7,-2.33
Male,31,0,Caucasian,0,0,1,0,0,F,1021.65,-1.73
Male,23,0,African-American,0,0,0,0,0,F,5557.08333333333,-0.83
Male,21,0,African-American,0,0,0,0,0,F,3296.61666666667,1.19
Male,35,0,African-American,0,0,0,0,0,F,1156.56666666667,-2.65
Female,32,0,Caucasian,0,0,5,1,0,F,6617.15,-0.09
Male,52,0,Caucasian,0,0,2,0,0,M,45995.25,-4.51
Male,25,0,African-American,0,0,2,0,0,F,1539.03333333333,-2.77
Male,34,0,Caucasian,1,0,15,0,0,F,1496.25,0.27
Female,30,0,African-American,0,0,4,0,0,F,1484.86666666667,1.58
Male,37,0,Caucasian,0,0,3,0,0,F,348470.633333333,-5.99
Male,37,0,African-American,0,0,8,0,0,M,1582.38333333333,0.04
Female,31,0,Caucasian,0,0,0,0,0,M,5625.43333333333,-1.76
Male,22,0,African-American,0,0,0,1,1,F,72197.25,0.99
Male,30,0,African-American,0,0,1,0,0,M,1156.08333333333,-2.67
Female,20,0,Other,0,0,1,0,0,M,1445.38333333333,-1.54
Male,29,0,African-American,0,0,0,0,0,M,1484.95,-0.51
Male,24,0,Caucasian,0,0,0,0,0,F,3273.73333333333,-2.49
Female,46,0,Caucasian,0,0,1,1,1,M,44749.6666666667,-0.91
Female,36,0,African-American,0,0,1,0,0,F,1633.16666666667,-0.34
Male,23,0,African-American,0,0,0,1,1,M,1406.23333333333,1.86
Male,29,0,African-American,0,0,6,1,1,F,1500.05,-0.11
Female,22,0,Hispanic,0,0,1,0,0,F,1402.68333333333,0.97
Male,29,0,African-American,0,0,4,1,0,M,1430.83333333333,-1.57
Female,26,0,African-American,0,0,0,0,0,M,9240.1,-3.66
Male,32,0,African-American,0,0,1,0,0,F,142216.55,0.87
Male,45,0,Hispanic,0,0,0,0,0,F,2014.96666666667,-4.97
Male,30,0,African-American,0,0,1,0,0,F,120547.633333333,1.94
Male,25,0,African-American,0,0,0,0,0,F,1375.55,0.45
Male,24,0,African-American,0,0,5,0,0,F,-225.566666666667,3.26
Male,29,0,Caucasian,0,0,0,1,1,M,1156.61666666667,-1.45
Male,21,0,Caucasian,0,0,1,0,0,F,1415.55,-0.78
Male,38,1,African-American,2,2,22,1,1,M,1286.91666666667,5.42
Male,62,0,Hispanic,0,0,5,0,0,F,34986.5833333333,-2.84
Female,46,0,Caucasian,0,0,1,0,0,F,43090.7333333333,-0.77
Male,47,0,Caucasian,0,0,2,0,0,M,40131.5,-2.37
Male,27,0,Hispanic,0,0,1,0,0,M,1351.46666666667,1.49
Male,30,0,African-American,0,0,13,1,1,F,683998.583333333,2.5
Male,48,0,Caucasian,0,0,2,1,1,F,5636.8,-2.68
Male,26,0,African-American,0,0,2,0,0,M,3049.68333333333,-2.06
Female,42,0,Caucasian,0,0,0,0,0,M,906.733333333333,-1.26
Male,34,0,African-American,0,0,1,0,0,M,3046.03333333333,-0.68
Female,69,0,Caucasian,0,0,2,0,0,M,457.95,-4.28
Male,24,0,Caucasian,0,1,5,1,1,F,8473.6,-0.8
Male,45,0,African-American,0,0,1,0,0,M,1370.48333333333,-0.68
Male,28,0,African-American,0,0,3,0,0,M,110436.733333333,-1.53
Male,52,0,African-American,0,0,2,0,0,M,15577.1833333333,-1.93
Male,30,0,Caucasian,0,0,0,0,0,F,800.766666666667,-7.72
Female,26,0,Hispanic,0,0,0,0,0,M,347.383333333333,-2.99
Male,32,0,Caucasian,1,0,5,1,1,F,53184,3.19
Male,47,0,Caucasian,0,0,11,0,0,F,129494.2,0.78
Male,32,0,African-American,0,0,2,0,0,F,40179.5,-0.45
Male,30,0,Hispanic,0,0,0,0,0,M,426.666666666667,-1.77
Female,22,0,African-American,0,0,0,0,0,F,1756.65,-0.57
Male,35,0,African-American,0,0,6,0,0,F,1053.78333333333,0.62
Male,35,0,African-American,0,0,1,1,1,M,92403.15,1.77
Male,25,0,African-American,0,0,2,0,0,F,1379.88333333333,1.73
Male,58,0,Caucasian,0,0,3,0,0,M,-221.916666666667,-4.83
Male,33,0,Caucasian,0,0,2,0,0,M,97.9666666666667,-1.75
Male,44,0,Caucasian,0,0,4,0,0,F,1456.38333333333,-4.84
Male,30,0,African-American,0,0,3,0,0,F,3098.88333333333,2.26
Female,39,0,Hispanic,0,0,2,0,0,F,9793.9,-0.07
Male,28,0,Caucasian,0,0,0,0,0,F,1263.01666666667,-0.57
Male,34,0,African-American,0,0,1,0,0,F,1533.88333333333,1.23
Male,26,0,African-American,0,0,1,1,1,F,6321.23333333333,0.27
Male,23,0,African-American,0,0,0,0,0,F,3031.75,-4.81
Male,31,0,African-American,0,0,0,0,0,M,910.516666666667,-1.73
Male,38,0,Other,0,0,1,0,0,F,1400.11666666667,-5.75
Male,44,0,African-American,0,0,0,0,0,F,1542.15,-7
Male,52,0,African-American,0,0,0,0,0,F,1596.98333333333,-3.15
Male,31,0,African-American,0,0,9,1,1,F,1379.78333333333,-0.14
Female,21,0,African-American,1,0,2,1,0,F,17798.9166666667,1.88
Male,77,0,Caucasian,0,0,1,0,0,M,4699.16666666667,-5.84
Male,61,0,Caucasian,0,0,4,0,0,F,171332.45,-2.1
Female,41,0,African-American,0,0,0,0,0,M,1387.4,-6.58
Female,24,0,Caucasian,0,0,0,0,0,M,1499.01666666667,0.69
Female,34,0,African-American,0,0,5,1,0,F,1714.3,1.85
Male,27,0,Hispanic,0,0,1,0,0,F,1419.81666666667,-0.91
Male,30,0,African-American,0,0,1,0,0,F,1303.4,0.13
Male,59,0,Hispanic,0,0,0,0,0,F,2300.9,-6.36
Male,55,0,Caucasian,0,0,1,1,1,F,1639.01666666667,-5.01
Female,22,0,African-American,1,0,1,0,0,M,44286.6666666667,1.14
Male,53,0,African-American,0,0,5,0,0,M,2883.15,-2.4
Male,50,0,Caucasian,0,0,1,0,0,M,858.916666666667,-3.56
Male,21,0,Hispanic,0,1,2,1,1,F,1538.78333333333,-0.3
Female,25,0,Caucasian,0,0,0,0,0,M,2833.56666666667,-0.75
Female,31,0,Caucasian,0,0,2,0,0,M,168646.3,1.66
Female,26,0,African-American,0,0,1,0,0,F,2527.91666666667,-1.94
Male,25,0,Caucasian,0,0,0,0,0,M,896.116666666667,-3.05
Male,32,0,African-American,0,0,0,0,0,M,324.633333333333,-2.87
Male,40,0,Caucasian,0,0,5,0,0,F,819.133333333333,-3.47
Male,35,0,African-American,0,0,0,0,0,F,1279.8,-1.24
Male,27,0,African-American,0,0,2,0,0,F,5394.28333333333,-2.84
Male,36,0,Asian,0,0,1,0,0,F,58798.85,-3
Male,30,0,Caucasian,0,0,2,0,0,F,409.683333333333,-0.36
Male,30,0,African-American,0,0,0,0,0,F,5546.95,-0.78
Male,41,0,African-American,0,0,19,1,0,F,316804.183333333,1.18
Female,21,0,Caucasian,0,0,1,0,0,M,93820.3166666667,-0.15
Female,29,0,Caucasian,0,0,0,0,0,F,333.1,-1.19
Male,25,0,Caucasian,0,0,0,0,0,F,-252.316666666667,-2.09
Male,50,0,Caucasian,0,0,0,0,0,F,4099.25,-5.37
Male,35,0,Caucasian,0,0,4,0,0,F,244651.016666667,-2.27
Male,43,0,African-American,0,0,4,1,1,F,37296.8666666667,-1.1
Female,61,0,Caucasian,0,0,0,0,0,F,1791.23333333333,-6.4
Female,22,0,African-American,0,0,4,1,1,F,2928.36666666667,2.28
Female,34,0,African-American,0,0,1,0,0,M,22773.8833333333,2.19
Male,24,0,Other,0,0,0,0,0,F,1433.58333333333,-3.34
Female,34,0,Caucasian,0,0,1,0,0,F,37022.1833333333,-0.89
Female,20,0,African-American,0,1,0,1,1,M,1502.4,2.08
Male,30,0,African-American,0,0,0,0,0,M,1236.83333333333,0.36
Female,43,0,African-American,0,0,0,0,0,M,1457.23333333333,-5.41
Male,37,0,Hispanic,0,0,9,0,0,F,3106.13333333333,-1.91
Female,29,0,Hispanic,0,0,1,0,0,F,1796.61666666667,1.03
Female,24,0,Caucasian,0,0,0,0,0,M,431.816666666667,0.08
Male,36,0,Caucasian,0,0,12,0,0,F,19159.1166666667,-0.52
Male,39,0,Caucasian,0,0,0,1,1,F,4024.01666666667,-3.94
Male,32,0,African-American,0,0,2,0,0,M,1834.38333333333,-4.4
Male,30,0,African-American,0,0,1,0,0,F,1930.83333333333,-3.75
Male,38,0,African-American,0,0,0,0,0,M,-639.516666666667,-4.25
Female,27,0,African-American,0,0,8,1,0,F,4383.73333333333,3.17
Male,30,6,African-American,0,0,8,1,1,M,1125.36666666667,2.06
Female,26,0,Caucasian,0,0,1,1,0,M,1073.65,-5.01
Male,37,0,Caucasian,0,0,3,0,0,F,56109.9666666667,0.45
Male,37,0,Hispanic,0,0,9,0,0,F,70171.4,2.51
Male,29,0,Caucasian,0,0,1,0,0,F,997.166666666667,-0.23
Male,32,0,Caucasian,0,0,3,0,0,F,174191.783333333,-1.03
Male,21,0,African-American,2,6,8,1,1,F,351347.266666667,8.24
Male,21,0,Caucasian,0,0,1,0,0,F,1810.31666666667,0.2
Male,47,0,Caucasian,0,0,13,1,1,M,95272.2,-3.72
Female,36,0,African-American,0,0,4,0,0,F,1093.06666666667,2
Male,32,0,Caucasian,0,0,4,1,1,M,1508.38333333333,2.54
Male,43,0,Caucasian,0,0,1,0,0,F,1495.86666666667,-1.58
Male,27,0,African-American,0,0,2,0,0,F,190069.316666667,1.05
Male,62,0,Caucasian,0,0,2,0,0,F,976.266666666667,-4.99
Male,21,0,African-American,0,0,1,0,0,F,32234.6,-1.19
Male,34,0,Asian,0,0,0,0,0,M,1465.51666666667,-2.05
Male,46,0,Hispanic,0,0,1,0,0,M,1251.18333333333,-0.53
Male,40,2,African-American,0,0,23,1,1,M,45946.0166666667,5.57
Male,38,0,Caucasian,0,0,3,0,0,M,1866.03333333333,-0.31
Male,41,0,African-American,0,0,7,0,0,F,83624.9166666667,2.12
Male,21,0,Caucasian,0,0,1,0,0,F,15877.0333333333,-6.51
Female,74,0,Caucasian,0,0,0,0,0,M,271.15,-5.8
Female,27,0,Hispanic,0,0,0,0,0,M,287.716666666667,-4
Male,30,0,African-American,1,0,1,0,0,M,2700.46666666667,-2
Female,33,0,Caucasian,0,0,3,1,1,F,2734.43333333333,2.82
Male,24,0,Caucasian,0,0,2,0,0,M,304.266666666667,-2.39
Male,52,0,Asian,0,0,0,0,0,F,1162.81666666667,-1.3
Female,29,0,Caucasian,0,0,0,0,0,M,-677.616666666667,-2.3
Female,30,0,Caucasian,0,1,1,0,0,F,181.566666666667,-0.97
Male,33,0,African-American,0,0,0,0,0,F,64810.4666666667,-3.32
Male,38,0,Hispanic,0,0,1,0,0,F,6025.23333333333,1.59
Female,28,0,African-American,0,0,5,0,0,M,2882.16666666667,-1.51
Female,52,0,African-American,0,0,3,0,0,F,309.1,1.23
Male,21,0,Hispanic,0,3,1,0,0,F,1245.1,2.57
Female,22,0,Hispanic,0,0,1,1,0,F,3138.61666666667,3.58
Male,32,0,Hispanic,0,0,3,0,0,F,368.116666666667,-1.65
Male,25,0,African-American,0,0,0,1,1,F,129964.95,3.41
Female,27,0,African-American,0,0,0,1,1,M,1640.8,-0.81
Male,35,0,Caucasian,0,0,0,0,0,F,858.333333333333,-0.77
Male,40,0,African-American,0,0,2,1,1,M,1199.23333333333,-2.06
Female,29,0,Other,0,0,0,0,0,F,69001.3,-1.3
Male,24,0,African-American,0,2,2,1,1,M,34899.7166666667,-1.92
Male,24,5,African-American,1,0,10,1,1,F,329.916666666667,2.7
Male,26,0,Hispanic,0,0,5,0,0,F,1058.98333333333,-2.99
Male,50,0,Caucasian,0,0,1,0,0,F,13225.7833333333,-2.04
Male,51,0,Hispanic,0,0,0,0,0,M,1256.33333333333,-4.37
Male,29,0,African-American,0,0,3,0,0,M,1834.38333333333,0.16
Female,25,0,Caucasian,0,0,0,0,0,M,1323.73333333333,0.53
Male,46,0,Caucasian,0,0,1,0,0,F,15190,0.03
Male,33,0,African-American,0,2,9,1,1,M,20989.0666666667,5.74
Male,31,0,Hispanic,1,0,19,1,1,F,1432.6,3.49
Male,21,0,Other,0,0,0,0,0,M,5843.36666666667,-2.93
Male,23,0,African-American,0,0,1,0,0,F,1397.03333333333,-3.49
Male,35,0,African-American,0,0,4,0,0,F,15884.35,-1.17
Male,26,0,Other,0,0,1,0,0,M,1583.91666666667,0.61
Male,27,0,Caucasian,0,0,0,0,0,M,2929.85,1.01
Male,22,0,African-American,1,3,2,0,0,F,1236.98333333333,-2.53
Female,29,0,African-American,0,0,0,1,1,F,1622.11666666667,-3.5
Male,31,0,African-American,0,0,0,0,0,M,2697.66666666667,-0.21
Female,29,0,Hispanic,0,0,0,0,0,F,156.5,0.88
Female,65,0,Caucasian,0,0,0,0,0,F,1084.8,-6.35
Female,34,0,Hispanic,0,0,1,0,0,M,5488.5,0.63
Male,24,0,Caucasian,0,2,6,0,0,F,10386.6,-0.61
Male,46,0,African-American,0,0,0,0,0,M,1502.55,-0.05
Male,26,0,Other,0,0,3,0,0,F,59200.4666666667,-1.17
Male,29,0,African-American,0,0,7,1,0,F,3235.68333333333,-1.94
Female,56,0,Caucasian,0,0,3,0,0,F,1143.9,0.54
Male,21,0,African-American,0,0,0,0,0,F,1509.25,-2.51
Male,40,0,African-American,0,0,0,1,1,F,6182.65,0.11
Male,22,0,African-American,0,0,2,1,1,M,78791.9166666667,-1.52
Male,39,0,Caucasian,0,0,0,0,0,M,1768.95,-2
Male,36,0,Caucasian,0,0,1,0,0,F,430.4,0.4
Male,30,0,African-American,0,0,0,0,0,F,2855.48333333333,-5.46
Male,56,0,Caucasian,0,0,17,1,1,F,33446.7666666667,0.79
Male,36,0,African-American,0,0,0,0,0,M,2671.8,-0.73
Male,32,0,African-American,0,0,0,0,0,F,3151.86666666667,0.28
Male,23,0,Other,0,0,0,1,0,M,892.15,-2.69
Male,52,0,Caucasian,0,0,0,0,0,M,1401.61666666667,-3.48
Male,38,0,African-American,0,0,5,0,0,M,8087.01666666667,-4.62
Male,46,0,Caucasian,0,0,0,0,0,M,355.783333333333,-3.39
Male,20,0,African-American,0,0,2,1,1,F,23066.55,2.2
Male,63,0,Caucasian,0,0,0,0,0,F,1260.73333333333,-6.33
Male,27,0,African-American,0,0,1,1,1,F,1345.68333333333,1.37
Male,27,0,African-American,0,0,0,0,0,F,4717.9,-2.23
Male,24,2,African-American,1,0,10,0,0,M,1224.2,1.18
Male,27,0,African-American,0,0,0,0,0,M,1621.65,-1.18
Female,48,0,African-American,0,0,0,0,0,M,14279.5666666667,-1.83
Female,26,0,African-American,0,0,1,0,0,M,1078.43333333333,-0.61
Male,58,0,Other,0,0,0,0,0,F,426.45,-1.62
Female,51,0,African-American,0,0,4,0,0,F,86569.3833333333,-3.49
Male,41,0,African-American,0,0,0,0,0,F,5151.5,-4.25
Male,21,0,African-American,0,0,0,0,0,F,1289.21666666667,-1.37
Male,26,0,Other,0,0,0,0,0,M,1771.43333333333,-0.57
Female,39,0,African-American,0,0,3,0,0,M,2975.75,-0.47
Male,46,0,Caucasian,0,0,0,0,0,M,838.083333333333,-3.75
Male,33,0,Other,1,0,7,1,1,F,167076,1.18
Male,20,0,Native American,1,0,1,1,1,F,7233.7,2.16
Male,32,0,Caucasian,0,0,0,0,0,M,813.366666666667,-0.43
Male,64,0,Hispanic,0,0,1,0,0,M,1328.41666666667,-5.49
Male,26,0,African-American,0,0,2,0,0,F,1095.66666666667,0.17
Female,30,0,Caucasian,0,0,1,0,0,M,11473.5166666667,-0.06
Male,22,0,African-American,0,0,2,1,1,F,1609.7,2.44
Female,43,0,Caucasian,0,0,0,0,0,F,1388.56666666667,-4.3
Female,55,0,Caucasian,0,0,0,0,0,M,1343.01666666667,-6.85
Male,34,0,Hispanic,0,0,0,0,0,M,110828.816666667,-1.39
Male,20,0,African-American,0,2,1,0,0,F,3096.41666666667,0.65
Male,29,0,African-American,4,1,15,1,1,F,268642.616666667,6.94
Male,55,0,Caucasian,0,0,7,0,0,F,343.433333333333,-0.24
Male,22,0,African-American,0,0,1,0,0,F,2635.98333333333,1.76
Male,55,0,African-American,0,0,1,0,0,F,13343.1333333333,-2.17
Male,21,0,African-American,0,3,0,1,1,F,10077.3666666667,4.23
Male,38,1,African-American,0,0,6,0,0,F,74923.7333333333,1.53
Male,23,0,African-American,0,0,0,0,0,F,1411.33333333333,3.26
Female,28,0,Caucasian,0,0,1,0,0,M,909.5,-1.51
Male,45,0,Other,0,0,0,0,0,F,2064.03333333333,-5.9
Male,39,0,African-American,0,0,1,1,0,F,19652.0333333333,-0.31
